Best_overall,Overall_rating,Potential,Age,Value
76,76,81,22,11000000.0
64,63,68,21,700000.0
66,65,68,21,1000000.0
65,65,65,25,800000.0
57,57,58,26,120000.0
57,57,60,21,130000.0
64,62,66,21,575000.0
68,68,75,19,1200000.0
68,65,71,24,1100000.0
62,62,62,34,140000.0
67,66,69,27,975000.0
57,56,74,18,190000.0
70,70,78,22,3100000.0
49,49,51,25,50000.0
53,51,57,23,90000.0
60,57,64,23,300000.0
49,49,61,21,110000.0
59,56,68,20,350000.0
53,52,62,19,70000.0
59,58,63,24,275000.0
51,51,60,23,110000.0
49,49,62,17,90000.0
55,52,61,22,180000.0
62,59,71,21,525000.0
58,59,66,21,190000.0
51,51,67,19,70000.0
67,66,71,22,1300000.0
63,61,66,21,500000.0
69,69,69,36,450000.0
69,68,76,20,2600000.0
73,70,74,22,2300000.0
65,65,68,25,950000.0
57,54,71,18,140000.0
56,56,65,19,275000.0
60,56,68,18,325000.0
67,67,77,22,2200000.0
56,54,69,21,250000.0
59,54,68,20,250000.0
51,50,72,17,60000.0
68,64,70,23,875000.0
60,59,72,17,240000.0
58,55,62,21,240000.0
50,50,53,27,45000.0
71,70,79,24,3300000.0
68,65,73,22,1500000.0
66,66,72,24,1100000.0
72,69,73,24,2000000.0
69,67,67,27,1100000.0
61,56,62,23,230000.0
74,73,78,22,4700000.0
75,73,78,22,4700000.0
69,66,74,23,1900000.0
73,72,73,29,2200000.0
70,69,69,28,1400000.0
61,59,64,20,300000.0
58,58,66,20,425000.0
62,60,78,17,400000.0
69,66,71,24,1300000.0
53,52,67,19,100000.0
51,51,60,20,110000.0
53,51,56,24,90000.0
52,53,61,22,70000.0
57,58,66,22,190000.0
64,65,74,19,725000.0
48,47,64,16,50000.0
64,64,75,22,1100000.0
65,66,76,20,1000000.0
58,57,71,19,400000.0
64,64,64,40,60000.0
67,66,68,24,1100000.0
64,64,64,36,100000.0
56,53,62,22,210000.0
64,58,75,17,240000.0
62,63,71,19,525000.0
64,65,65,27,575000.0
54,53,65,20,100000.0
65,62,73,21,900000.0
56,56,77,17,400000.0
51,51,69,17,70000.0
62,61,80,18,525000.0
56,54,67,21,275000.0
70,70,79,22,3400000.0
59,58,73,20,500000.0
60,56,68,20,350000.0
61,61,79,16,425000.0
57,56,56,29,120000.0
57,55,60,26,170000.0
55,53,58,24,140000.0
65,64,71,20,1200000.0
65,64,64,34,275000.0
58,58,59,29,160000.0
66,65,70,25,950000.0
55,56,71,19,160000.0
66,62,69,22,800000.0
56,55,58,24,170000.0
50,49,71,16,60000.0
57,58,65,23,180000.0
62,58,68,19,450000.0
61,59,72,21,525000.0
63,58,71,19,475000.0
58,59,66,24,200000.0
65,63,70,24,975000.0
62,63,72,21,575000.0
68,67,78,20,2100000.0
52,53,62,20,80000.0
69,68,75,24,2300000.0
63,60,74,21,600000.0
51,50,70,17,60000.0
59,60,70,22,300000.0
54,52,70,17,190000.0
48,48,51,25,35000.0
64,64,70,25,725000.0
51,51,51,28,60000.0
67,63,74,21,1100000.0
70,66,75,21,1900000.0
69,69,72,25,1700000.0
65,62,73,20,825000.0
55,51,71,19,160000.0
51,50,69,17,50000.0
52,51,71,17,70000.0
59,58,74,19,250000.0
63,59,70,22,475000.0
58,55,74,18,325000.0
49,47,65,18,120000.0
60,57,67,21,375000.0
50,49,61,18,50000.0
51,50,66,17,50000.0
59,60,69,21,275000.0
67,64,67,27,675000.0
54,51,67,18,80000.0
52,52,62,22,160000.0
51,49,67,18,60000.0
66,66,74,24,1600000.0
54,53,60,23,80000.0
51,49,53,24,35000.0
54,53,61,22,210000.0
51,50,66,19,60000.0
60,59,73,21,550000.0
52,53,59,23,80000.0
52,52,59,23,50000.0
52,52,64,21,190000.0
49,49,57,24,90000.0
59,59,65,25,275000.0
51,49,62,21,110000.0
53,52,66,20,190000.0
70,68,72,26,1500000.0
59,58,69,18,200000.0
53,52,69,19,100000.0
67,66,78,22,2100000.0
59,60,69,23,325000.0
57,58,67,20,180000.0
54,50,60,21,100000.0
66,65,67,24,925000.0
66,66,66,26,925000.0
56,51,68,17,150000.0
57,54,62,19,220000.0
60,55,64,20,275000.0
58,57,68,21,170000.0
54,53,69,18,110000.0
54,53,59,24,80000.0
61,58,66,21,450000.0
50,51,69,18,70000.0
65,63,63,29,475000.0
53,50,67,18,60000.0
61,58,69,22,450000.0
56,54,67,22,250000.0
53,51,66,20,140000.0
52,52,61,23,170000.0
55,56,68,20,150000.0
56,52,66,21,200000.0
56,57,64,23,130000.0
50,50,62,22,100000.0
56,51,58,23,120000.0
52,49,64,19,110000.0
51,49,64,21,120000.0
54,50,64,20,110000.0
56,57,69,21,150000.0
61,59,64,21,325000.0
59,56,61,24,210000.0
61,60,62,25,300000.0
52,50,67,20,120000.0
52,49,55,22,70000.0
49,49,57,21,90000.0
50,47,57,21,100000.0
60,59,67,19,475000.0
55,54,73,18,275000.0
58,57,80,17,230000.0
56,54,66,21,250000.0
53,49,66,18,60000.0
64,65,79,18,1100000.0
65,61,74,19,775000.0
62,61,69,23,675000.0
64,64,68,23,600000.0
67,66,70,24,1100000.0
68,68,76,23,2600000.0
67,67,73,24,1500000.0
60,60,70,23,275000.0
65,65,66,28,575000.0
55,56,60,23,110000.0
57,57,63,23,210000.0
49,49,67,18,110000.0
62,60,63,22,350000.0
61,62,73,18,500000.0
65,64,71,24,1100000.0
56,53,63,20,210000.0
66,66,74,22,1800000.0
69,66,68,25,1100000.0
65,64,66,24,550000.0
52,53,63,21,80000.0
64,65,65,29,525000.0
49,50,62,19,45000.0
49,48,59,18,45000.0
52,51,61,22,50000.0
52,50,50,30,25000.0
51,52,65,19,80000.0
58,59,66,22,200000.0
53,51,70,17,150000.0
60,59,76,18,325000.0
68,65,73,21,1600000.0
56,51,61,19,130000.0
57,57,78,18,500000.0
55,52,62,19,80000.0
53,52,64,19,80000.0
56,55,66,21,140000.0
54,53,57,25,120000.0
60,61,73,19,450000.0
61,61,74,17,650000.0
53,54,68,19,150000.0
58,59,68,21,220000.0
50,49,69,18,60000.0
70,68,71,27,1400000.0
63,61,69,24,675000.0
63,63,72,20,1000000.0
70,67,79,20,2500000.0
61,60,70,18,300000.0
59,56,64,18,120000.0
59,58,66,18,170000.0
49,48,64,18,60000.0
61,60,64,24,275000.0
67,67,68,25,900000.0
62,63,79,19,725000.0
59,60,72,21,375000.0
50,46,56,19,40000.0
63,61,62,27,325000.0
64,64,77,20,1300000.0
53,49,56,23,90000.0
57,55,70,20,275000.0
58,59,68,22,240000.0
60,60,64,23,325000.0
57,53,72,17,120000.0
53,52,65,17,90000.0
61,61,74,18,450000.0
49,49,60,19,90000.0
59,60,75,19,450000.0
59,58,64,20,160000.0
73,70,76,22,2500000.0
61,61,73,22,700000.0
56,56,56,28,150000.0
64,63,74,22,1000000.0
51,52,60,22,60000.0
56,57,65,22,140000.0
68,68,73,26,1400000.0
59,58,59,25,150000.0
62,61,65,24,300000.0
62,62,68,25,500000.0
73,72,75,23,2900000.0
64,61,75,18,750000.0
50,50,72,17,50000.0
51,52,67,19,100000.0
56,54,60,21,160000.0
60,57,68,19,325000.0
55,56,66,20,150000.0
54,55,68,18,140000.0
60,59,64,20,210000.0
58,58,64,23,300000.0
64,62,68,19,350000.0
67,63,68,25,650000.0
58,57,75,18,200000.0
67,63,66,25,575000.0
55,56,61,24,110000.0
50,50,69,18,50000.0
70,69,79,22,3000000.0
63,60,63,25,325000.0
67,64,74,22,1300000.0
65,66,75,23,1000000.0
54,54,67,21,250000.0
53,52,60,20,70000.0
64,63,67,26,600000.0
61,62,70,21,450000.0
70,66,72,23,1400000.0
67,67,73,25,1300000.0
57,58,67,22,200000.0
63,62,74,21,500000.0
60,61,65,25,275000.0
56,57,67,20,160000.0
62,63,71,21,500000.0
61,62,62,32,240000.0
62,63,70,22,525000.0
51,52,72,18,100000.0
62,62,67,22,400000.0
66,63,74,20,1100000.0
73,73,79,22,4600000.0
61,58,64,20,180000.0
64,64,69,23,825000.0
53,52,65,19,90000.0
50,48,65,18,60000.0
59,60,67,22,275000.0
50,51,66,19,80000.0
62,63,70,21,525000.0
69,69,69,31,975000.0
60,61,69,21,325000.0
56,55,60,23,110000.0
65,65,73,20,1500000.0
67,63,72,23,1100000.0
60,61,66,23,350000.0
54,55,63,20,120000.0
68,67,74,25,1900000.0
63,62,62,26,425000.0
60,58,58,28,130000.0
54,54,58,22,130000.0
57,58,73,17,250000.0
60,58,77,16,500000.0
60,61,66,25,350000.0
54,51,66,18,130000.0
52,53,67,19,130000.0
63,59,69,19,450000.0
58,59,59,29,160000.0
57,56,62,20,220000.0
53,53,53,26,100000.0
54,54,54,32,50000.0
54,53,53,27,100000.0
59,57,57,29,160000.0
58,57,57,35,45000.0
65,64,73,23,1300000.0
57,56,69,20,350000.0
63,60,64,23,350000.0
68,68,75,24,2300000.0
59,55,69,20,300000.0
60,61,62,26,300000.0
61,58,63,23,300000.0
51,51,65,20,130000.0
64,63,65,25,550000.0
57,56,67,19,150000.0
56,54,71,20,275000.0
59,60,66,23,250000.0
51,51,64,20,130000.0
57,58,61,24,160000.0
50,46,54,21,45000.0
60,59,64,23,190000.0
54,52,59,20,150000.0
64,65,73,20,625000.0
59,56,64,22,325000.0
53,53,59,24,140000.0
59,60,70,21,300000.0
53,53,66,17,190000.0
52,53,69,18,120000.0
53,52,76,16,110000.0
62,63,68,24,500000.0
59,60,64,23,240000.0
68,65,66,27,825000.0
61,62,72,22,500000.0
63,61,70,18,700000.0
62,58,74,19,525000.0
67,67,72,25,1200000.0
63,62,66,25,350000.0
54,53,72,18,110000.0
58,59,71,21,275000.0
57,57,68,22,325000.0
60,60,60,35,25000.0
52,53,65,17,90000.0
58,55,69,21,300000.0
58,59,70,20,275000.0
58,54,73,18,140000.0
62,59,60,23,275000.0
63,64,68,25,525000.0
53,52,64,18,80000.0
67,68,73,22,1200000.0
61,60,60,27,240000.0
49,48,63,18,60000.0
57,57,66,22,120000.0
57,54,70,17,120000.0
67,68,77,22,1400000.0
62,61,65,22,450000.0
55,55,71,20,300000.0
64,63,67,22,700000.0
69,70,73,25,2200000.0
60,58,64,21,300000.0
61,58,59,24,250000.0
52,50,59,22,110000.0
55,54,75,17,150000.0
65,66,68,26,775000.0
61,58,64,24,325000.0
69,65,80,19,1700000.0
60,57,57,28,170000.0
60,57,62,20,240000.0
49,48,63,19,110000.0
54,53,60,19,180000.0
49,48,67,18,60000.0
51,52,58,17,40000.0
48,48,65,18,60000.0
61,58,62,23,300000.0
59,60,60,32,130000.0
55,54,67,21,275000.0
69,69,73,25,1500000.0
54,55,62,21,100000.0
60,61,66,24,350000.0
66,66,70,24,1100000.0
60,60,71,22,475000.0
52,51,59,20,50000.0
60,59,72,22,525000.0
65,63,74,23,1000000.0
63,63,72,22,1000000.0
73,71,73,23,2200000.0
60,60,60,34,90000.0
56,55,77,16,170000.0
62,63,63,29,375000.0
63,62,67,23,600000.0
63,61,66,22,500000.0
60,61,67,23,300000.0
60,61,65,23,300000.0
65,64,70,20,900000.0
60,60,65,23,250000.0
58,58,61,24,220000.0
54,52,55,25,110000.0
50,50,56,19,60000.0
49,47,54,18,35000.0
61,62,62,28,275000.0
64,65,68,24,675000.0
69,69,69,39,150000.0
67,66,66,26,925000.0
55,55,56,25,80000.0
57,58,58,29,130000.0
55,52,64,19,190000.0
56,53,53,29,90000.0
58,56,64,19,300000.0
64,62,67,22,550000.0
50,51,59,22,50000.0
58,56,69,21,325000.0
56,55,61,23,190000.0
59,55,68,19,150000.0
62,59,68,18,200000.0
58,59,72,20,300000.0
56,51,64,20,140000.0
62,62,65,28,375000.0
60,61,61,29,210000.0
65,63,63,27,500000.0
61,62,71,20,400000.0
72,71,73,27,2000000.0
67,67,71,26,1100000.0
59,59,60,28,130000.0
61,62,62,27,220000.0
50,51,68,18,80000.0
56,51,61,21,130000.0
55,56,67,19,140000.0
58,58,61,23,250000.0
63,62,75,21,925000.0
64,61,70,23,725000.0
52,52,55,27,45000.0
51,49,61,16,45000.0
54,54,62,22,230000.0
66,67,67,28,550000.0
68,69,69,28,1100000.0
73,71,75,26,2300000.0
56,56,59,26,140000.0
63,62,77,20,900000.0
69,68,76,21,2700000.0
51,52,68,18,100000.0
70,68,71,24,1700000.0
58,55,66,21,275000.0
58,54,69,20,250000.0
66,64,66,27,625000.0
50,51,70,17,60000.0
51,50,67,19,120000.0
68,67,67,27,1100000.0
59,59,67,18,190000.0
71,70,80,22,3400000.0
78,75,78,25,7500000.0
70,67,72,22,900000.0
65,61,69,20,725000.0
51,50,68,18,60000.0
50,49,66,18,60000.0
60,61,74,18,425000.0
59,60,71,20,325000.0
52,51,71,16,70000.0
65,64,67,27,675000.0
62,63,63,30,350000.0
58,59,67,20,230000.0
57,53,70,19,240000.0
48,49,63,18,50000.0
58,58,58,34,90000.0
57,58,64,23,180000.0
65,64,64,33,350000.0
50,51,69,17,60000.0
56,56,66,18,275000.0
62,57,64,21,140000.0
52,53,68,19,130000.0
68,65,75,22,1600000.0
51,52,65,18,80000.0
58,54,72,18,275000.0
60,58,68,22,425000.0
56,55,71,17,150000.0
63,61,77,20,875000.0
57,58,73,18,250000.0
54,54,60,24,140000.0
53,54,70,19,140000.0
57,58,67,16,140000.0
50,51,69,16,60000.0
51,52,67,18,100000.0
58,56,73,20,350000.0
50,51,68,17,70000.0
57,53,61,21,90000.0
59,58,70,21,475000.0
51,52,69,18,100000.0
58,57,74,20,400000.0
54,53,61,21,90000.0
52,51,70,19,70000.0
62,63,73,19,575000.0
60,57,69,21,400000.0
67,63,76,22,1100000.0
56,52,63,20,170000.0
50,51,66,16,60000.0
54,55,65,20,100000.0
67,64,71,23,1200000.0
62,58,72,20,500000.0
52,53,68,17,120000.0
58,59,68,19,240000.0
62,60,65,22,240000.0
68,64,72,22,1300000.0
48,49,64,18,60000.0
61,57,67,21,375000.0
55,56,72,18,170000.0
64,61,67,22,525000.0
60,60,68,24,475000.0
47,48,58,20,45000.0
57,55,70,21,300000.0
51,50,67,18,60000.0
59,60,63,25,210000.0
59,58,72,20,475000.0
63,61,66,26,425000.0
56,55,74,17,160000.0
55,52,67,20,180000.0
58,55,68,19,300000.0
56,57,67,21,170000.0
52,52,53,27,80000.0
59,60,76,18,375000.0
57,53,56,25,120000.0
54,54,73,19,250000.0
56,56,59,27,140000.0
54,53,54,28,90000.0
56,55,59,25,160000.0
62,59,60,26,275000.0
55,55,59,26,140000.0
56,55,58,26,150000.0
57,54,64,22,230000.0
58,58,58,33,100000.0
53,51,56,25,80000.0
52,52,52,33,40000.0
56,56,56,32,90000.0
59,58,61,25,275000.0
56,56,56,27,150000.0
54,51,69,18,80000.0
52,52,52,32,40000.0
60,60,61,29,190000.0
56,55,60,24,180000.0
60,57,62,22,240000.0
59,56,62,24,220000.0
59,60,63,26,250000.0
60,58,59,27,230000.0
57,55,75,19,350000.0
59,56,63,23,275000.0
63,63,74,20,625000.0
60,61,76,18,475000.0
54,55,67,18,130000.0
66,65,72,20,1400000.0
62,63,75,20,675000.0
50,49,56,21,40000.0
55,55,62,24,240000.0
73,71,77,21,3000000.0
69,66,79,20,1200000.0
48,47,56,23,100000.0
56,57,72,18,220000.0
58,59,67,21,200000.0
57,58,68,21,180000.0
51,49,65,19,60000.0
53,50,61,20,100000.0
58,57,75,17,210000.0
64,61,71,19,700000.0
58,55,63,23,275000.0
49,49,69,18,60000.0
54,53,63,21,100000.0
56,56,56,34,25000.0
58,55,62,24,240000.0
54,52,59,24,150000.0
57,58,70,19,220000.0
61,61,61,25,375000.0
55,56,70,19,190000.0
62,61,81,18,475000.0
50,50,63,18,50000.0
51,51,53,27,50000.0
53,52,73,18,250000.0
59,60,68,21,300000.0
66,63,69,23,750000.0
57,58,71,18,200000.0
53,54,65,19,100000.0
54,55,65,21,130000.0
59,56,69,20,350000.0
61,62,80,18,575000.0
60,61,70,23,350000.0
56,55,55,30,110000.0
56,55,68,20,150000.0
61,56,63,22,300000.0
73,72,74,27,3300000.0
63,62,62,30,325000.0
64,65,67,26,575000.0
62,63,75,19,650000.0
71,70,77,24,3000000.0
63,62,67,22,600000.0
62,63,70,23,525000.0
58,57,68,22,375000.0
69,68,70,27,1300000.0
58,57,61,24,210000.0
64,63,63,30,400000.0
67,64,67,26,750000.0
71,68,74,22,1900000.0
66,66,70,23,1100000.0
69,66,77,22,1800000.0
63,61,73,22,800000.0
61,62,64,26,325000.0
66,63,65,25,600000.0
67,67,72,26,1200000.0
61,62,63,26,300000.0
64,62,62,29,400000.0
68,68,70,28,1000000.0
66,64,64,32,400000.0
57,58,65,22,180000.0
61,58,61,25,275000.0
45,46,58,17,40000.0
52,53,65,20,90000.0
60,60,65,21,350000.0
59,60,77,20,450000.0
57,55,57,24,150000.0
64,65,65,26,575000.0
58,59,73,20,325000.0
52,51,71,19,80000.0
68,67,82,20,2500000.0
73,72,80,21,5000000.0
54,51,65,21,140000.0
59,58,77,19,525000.0
68,68,76,22,2300000.0
64,62,66,26,500000.0
56,57,66,19,160000.0
58,56,59,26,170000.0
52,49,55,24,40000.0
64,65,70,23,725000.0
52,53,60,21,70000.0
49,50,58,21,40000.0
58,56,62,25,200000.0
57,57,57,24,190000.0
52,50,54,25,60000.0
60,56,59,26,190000.0
53,48,60,21,110000.0
53,54,66,19,110000.0
55,53,59,24,150000.0
67,67,79,21,2200000.0
61,56,61,23,210000.0
57,57,69,22,350000.0
60,59,78,18,300000.0
65,66,66,28,675000.0
62,61,74,20,750000.0
55,56,64,22,130000.0
51,52,52,29,40000.0
49,50,60,22,40000.0
56,57,75,18,220000.0
58,59,68,20,210000.0
50,48,66,17,60000.0
51,52,61,21,70000.0
55,54,70,19,140000.0
58,55,67,20,300000.0
54,53,55,25,120000.0
50,50,51,26,50000.0
54,52,54,27,80000.0
59,60,72,20,375000.0
47,46,58,17,45000.0
51,52,63,18,70000.0
61,59,61,25,275000.0
61,60,60,33,130000.0
53,53,67,20,220000.0
57,58,70,18,210000.0
57,58,72,17,230000.0
56,57,71,18,170000.0
54,55,73,18,160000.0
60,61,70,22,350000.0
51,51,56,22,80000.0
58,55,71,20,170000.0
65,65,74,23,1400000.0
57,55,61,25,180000.0
51,51,57,25,70000.0
57,58,75,18,240000.0
59,58,72,17,475000.0
60,60,78,19,450000.0
59,55,55,31,100000.0
58,58,63,24,275000.0
57,58,78,17,250000.0
61,62,78,18,625000.0
56,57,74,18,220000.0
55,53,60,23,170000.0
59,56,62,23,220000.0
65,65,75,20,1500000.0
62,59,72,18,275000.0
56,52,71,18,200000.0
62,61,77,19,500000.0
52,51,61,21,50000.0
51,52,64,18,80000.0
60,61,66,22,325000.0
54,53,61,19,80000.0
64,63,74,23,1000000.0
53,54,67,18,100000.0
78,75,76,25,6500000.0
51,50,65,20,60000.0
54,54,57,21,140000.0
59,59,64,21,275000.0
57,54,66,17,110000.0
62,63,68,23,500000.0
60,60,80,16,375000.0
64,64,75,19,750000.0
56,57,71,17,180000.0
59,60,72,18,300000.0
54,55,60,22,100000.0
68,66,82,19,2200000.0
51,52,75,16,90000.0
53,48,63,19,60000.0
62,59,70,21,500000.0
53,50,60,19,100000.0
50,51,65,20,70000.0
57,56,73,18,190000.0
64,64,65,28,450000.0
59,58,62,24,150000.0
68,68,78,21,2600000.0
50,51,65,18,80000.0
53,54,72,18,130000.0
75,71,79,22,3900000.0
60,60,63,28,230000.0
59,60,65,23,230000.0
54,53,58,22,70000.0
51,50,59,21,40000.0
58,59,65,21,210000.0
70,67,75,23,2300000.0
67,66,74,20,1900000.0
57,58,74,19,250000.0
59,58,65,23,400000.0
65,66,69,24,825000.0
64,65,66,26,550000.0
54,55,62,22,100000.0
70,66,71,25,1200000.0
59,60,67,23,300000.0
61,60,64,21,350000.0
55,54,65,22,110000.0
60,60,61,28,200000.0
54,51,71,19,160000.0
64,60,63,25,325000.0
63,64,71,23,625000.0
61,62,77,19,575000.0
57,58,65,19,130000.0
54,54,55,26,70000.0
52,53,72,18,110000.0
59,60,62,27,220000.0
57,57,57,33,100000.0
59,53,53,33,60000.0
57,55,56,27,140000.0
53,50,55,23,70000.0
57,57,57,35,50000.0
53,54,54,29,70000.0
58,59,67,23,170000.0
56,54,57,26,130000.0
61,60,60,31,180000.0
49,47,55,21,100000.0
60,61,65,24,275000.0
57,53,67,20,220000.0
54,55,63,22,120000.0
64,64,73,23,1200000.0
61,60,74,21,575000.0
57,57,65,23,325000.0
48,48,67,16,60000.0
59,59,63,27,240000.0
57,55,62,22,250000.0
63,64,74,20,750000.0
62,63,64,25,450000.0
67,66,68,26,800000.0
60,61,61,27,210000.0
60,61,76,17,500000.0
60,60,66,25,300000.0
52,52,61,21,60000.0
55,55,63,19,110000.0
60,61,63,23,250000.0
61,61,62,28,325000.0
53,53,56,21,120000.0
59,57,57,31,130000.0
59,55,59,25,180000.0
63,62,68,24,600000.0
54,55,58,22,100000.0
63,63,74,19,625000.0
66,67,67,36,100000.0
63,59,64,24,200000.0
55,55,63,21,120000.0
66,67,72,22,875000.0
54,55,71,16,130000.0
61,61,64,27,325000.0
71,68,70,26,1500000.0
64,63,65,24,575000.0
74,72,79,21,4800000.0
64,61,73,20,800000.0
61,61,63,24,400000.0
59,58,63,25,170000.0
62,63,67,24,475000.0
56,56,66,23,110000.0
58,55,65,21,120000.0
60,61,75,19,450000.0
53,54,67,20,130000.0
63,59,72,18,275000.0
63,63,66,24,475000.0
56,54,57,23,130000.0
57,55,58,23,150000.0
55,55,59,23,170000.0
58,56,61,23,220000.0
49,48,60,19,50000.0
60,58,62,25,160000.0
64,64,67,24,575000.0
52,51,67,19,150000.0
60,60,65,25,300000.0
63,62,75,18,500000.0
67,65,73,20,1500000.0
59,60,75,18,425000.0
54,55,69,19,170000.0
54,55,69,18,150000.0
64,65,68,26,675000.0
64,65,72,23,775000.0
62,59,79,18,625000.0
63,64,73,19,575000.0
47,48,63,19,60000.0
63,63,64,28,475000.0
57,58,72,19,275000.0
57,58,68,20,180000.0
57,58,69,19,210000.0
75,75,81,24,8500000.0
67,65,66,27,825000.0
61,61,72,22,650000.0
54,54,68,18,140000.0
70,69,71,25,1700000.0
73,73,74,26,3600000.0
64,65,65,32,350000.0
55,56,67,22,150000.0
54,55,71,19,170000.0
60,59,60,26,275000.0
69,68,70,24,1600000.0
58,59,76,17,300000.0
56,56,65,21,140000.0
66,63,65,26,600000.0
54,54,59,25,90000.0
49,50,61,20,40000.0
64,65,73,22,675000.0
63,64,66,26,550000.0
53,51,69,19,140000.0
63,64,71,22,550000.0
57,56,65,23,325000.0
48,49,64,19,60000.0
60,58,63,22,325000.0
61,62,73,21,525000.0
62,63,63,31,250000.0
69,70,74,23,2400000.0
56,57,62,23,140000.0
64,59,61,25,275000.0
52,53,68,16,120000.0
56,53,58,24,130000.0
71,69,71,26,1500000.0
52,53,67,17,100000.0
64,65,65,33,250000.0
57,58,58,28,100000.0
61,62,69,22,325000.0
66,66,66,25,950000.0
57,58,63,24,140000.0
68,68,69,28,1200000.0
61,62,70,20,350000.0
56,57,71,20,210000.0
59,58,71,21,230000.0
69,68,73,25,1600000.0
54,55,63,21,110000.0
67,65,73,24,1500000.0
52,53,67,21,130000.0
61,61,70,23,625000.0
57,58,69,18,180000.0
49,50,64,18,50000.0
56,57,64,21,150000.0
59,60,71,18,325000.0
56,57,66,20,140000.0
61,62,81,17,550000.0
53,54,62,21,100000.0
55,56,72,19,170000.0
